query_time,user_id,query,token,matched_seed
98A6A6D2AED5098610DC96DC9EEEA87B,1,面膜贴了有刺痛感,面膜贴了有刺痛感,面膜
591D67BC1F76B7342AFF0335E7812493,1,唇色深用什么颜色的口红,唇色深用什么颜色的口红,口红
3A10240D59C5E5AC29A08BB29D56D75F,3,捷波朗蓝牙耳机官网,捷波朗蓝牙耳机官网,蓝牙耳机
304D60C9D448D038F7B435216828F924,1,小米4s怎么设置蓝牙耳机和wifi冲突,小米,蓝牙耳机
304D60C9D448D038F7B435216828F924,1,小米4s怎么设置蓝牙耳机和wifi冲突,4s,蓝牙耳机
304D60C9D448D038F7B435216828F924,1,小米4s怎么设置蓝牙耳机和wifi冲突,怎么设置蓝牙耳机和,蓝牙耳机
304D60C9D448D038F7B435216828F924,1,小米4s怎么设置蓝牙耳机和wifi冲突,wifi,蓝牙耳机
304D60C9D448D038F7B435216828F924,1,小米4s怎么设置蓝牙耳机和wifi冲突,冲突,蓝牙耳机
E4149A95D78663A74F615D825984ADDC,1,国际欧芭洗发水,国际欧芭洗发水,洗发水
7D50B29D40A932BFED33304000928F72,4,华硕笔记本电脑如何操作数字和字母的切换,华硕笔记本电脑如何操作数字和字母的切换,笔记本电脑
C8877B26F1B1A68990D774AB6370C9DD,1,笔记本电脑无线功能怎么开启,笔记本电脑无线功能怎么开启,笔记本电脑
114BAF4F7A39C3E9D2820D149C21CF5E,1,制作奶油手机壳的材料,制作奶油手机壳的材料,手机壳
076A569C04083854CF9AB2EFC7D8AB5C,2,赫恩男士面膜怎么样,赫恩男士面膜怎么样,面膜
568D3D132BC1BED0779B05220F32D29E,2,笔记本电脑什么牌子好,笔记本电脑什么牌子好,笔记本电脑
07D9ABEBCC61925108107C7DD3EE8E9E,1,黄瓜面膜的功效,黄瓜面膜的功效,面膜
7179F4AEA7B129C3627C5935059D82F9,2,小黄瓜三分钟面膜超过3分钟会怎么样,小黄瓜三分钟面膜超过,面膜
7179F4AEA7B129C3627C5935059D82F9,2,小黄瓜三分钟面膜超过3分钟会怎么样,分钟会怎么样,面膜
258BD3ACB9CBCD64C854A25831BB7306,1,笔记本电脑什么牌子好,笔记本电脑什么牌子好,笔记本电脑
FCDB95031134082F73ECD0F8EAAEBF69,4,正版耐克运动鞋,正版耐克运动鞋,运动鞋
E5E38E195A220DC87F58D435DC0D7C79,1,迪奥口红保质期,迪奥口红保质期,口红
08B6FC003E0E6975E879DAB5B28AC019,1,27度穿运动鞋行吗,27,运动鞋
08B6FC003E0E6975E879DAB5B28AC019,1,27度穿运动鞋行吗,度穿运动鞋行吗,运动鞋
EAE037E49AFD8FE310FEAD52C7D6AAEB,2,哪种洗发水防脱发效果好,哪种洗发水防脱发效果好,洗发水
36FF3A2EDBFC5DE9AF4B8269F8313DAE,3,樊文花面膜怎么样,樊文花面膜怎么样,面膜
B98327244C01CB448B619D8049882F48,3,一叶子面膜怎么样,一叶子面膜怎么样,面膜
24DA9FF2616B0EACCB659A2BA7D12F03,1,oppor9手机壳图片,oppor9,手机壳
24DA9FF2616B0EACCB659A2BA7D12F03,1,oppor9手机壳图片,手机壳图片,手机壳
E596A279929E15197557D1801791E563,3,绿豆面膜,绿豆面膜,面膜
74466B15F65747B3E06FCB900635540F,2,台电平板电脑,台电平板电脑,平板电脑
075ADF9F9C55812D431CC3475C7DFC00,3,绿豆面膜,绿豆面膜,面膜
71CE98F063DE3E02E72727CB8419A604,2,笔记本电脑连接投影仪桌面,笔记本电脑连接投影仪桌面,笔记本电脑
290B1608876FBC9E3833991C12F9C6AA,5,蓝牙耳机信号干扰,蓝牙耳机信号干扰,蓝牙耳机
B8F0FD0BEB4F1B5F65723AA19A224C85,2,笔记本电脑怎么usb上网,笔记本电脑怎么,笔记本电脑
B8F0FD0BEB4F1B5F65723AA19A224C85,2,笔记本电脑怎么usb上网,usb,笔记本电脑
B8F0FD0BEB4F1B5F65723AA19A224C85,2,笔记本电脑怎么usb上网,上网,笔记本电脑
E6F7F4B0B588E495E19E95A63DA421C1,2,蜂蜜加什么做面膜可以祛斑,蜂蜜加什么做面膜可以祛斑,面膜
43407EE4D65A80748A33A5C3586E457D,1,痘痘肌适合什么面膜,痘痘肌适合什么面膜,面膜
A56B986891F0D96C2E5737532696F328,5,玩游戏啥笔记本电脑好,玩游戏啥笔记本电脑好,笔记本电脑
47213AAE6A5326E5EA231ABDFFEED0F7,2,医院开的某某康面膜,医院开的某某康面膜,面膜
9A5D5F1223905294DF6A5BE08C1D1684,1,vivox6plus手机壳硅胶,vivox6plus,手机壳
9A5D5F1223905294DF6A5BE08C1D1684,1,vivox6plus手机壳硅胶,手机壳硅胶,手机壳
8347F7A7CCE79F985AD1B95CD15B2346,1,蔻露薇洗发水是品牌吗,蔻露薇洗发水是品牌吗,洗发水
88E7BCC0FED81CF0BA6A4433774225D7,2,伊思红参面膜功效,伊思红参面膜功效,面膜
B4E2A5AFBBBF2E41D9D96009E68C35AA,4,海藻泥面膜怎么用,海藻泥面膜怎么用,面膜
87305B8B56E290D896881260497FF9C9,2,笔记本电脑回车键失灵,笔记本电脑回车键失灵,笔记本电脑
4D9083739BE9B9E9C9B456D2A80BCC99,2,笔记本电脑什么牌子好,笔记本电脑什么牌子好,笔记本电脑
6B35F75ED3536BACBD330D215CD344EE,1,笔记本电脑什么牌子好,笔记本电脑什么牌子好,笔记本电脑
9A5A6427BA48F1BBBD7B96AD53B44F59,1,游戏笔记本电脑排行榜,游戏笔记本电脑排行榜,笔记本电脑
4BA86D294A5A162382AEE47658C082C2,2,笔记本电脑小喇叭不见了,笔记本电脑小喇叭不见了,笔记本电脑
9E17E4D361B3D9EC15185A1AEB69337C,3,lenovo430笔记本电脑的wife开关,lenovo430,笔记本电脑
9E17E4D361B3D9EC15185A1AEB69337C,3,lenovo430笔记本电脑的wife开关,笔记本电脑的,笔记本电脑
9E17E4D361B3D9EC15185A1AEB69337C,3,lenovo430笔记本电脑的wife开关,wife,笔记本电脑
9E17E4D361B3D9EC15185A1AEB69337C,3,lenovo430笔记本电脑的wife开关,开关,笔记本电脑
518DD3CFB7843831170FD6B031544E72,1,什么样的笔记本电脑直播好,什么样的笔记本电脑直播好,笔记本电脑
A3653CFC8D64A9C7D9865861E3141072,3,笔记本电脑什么牌子好,笔记本电脑什么牌子好,笔记本电脑
9D245D49B6B23EE0BD7737DF70122CAB,2,五谷杂粮面膜,五谷杂粮面膜,面膜
800FB81C47EAE05F3C2D51E94BF06F5C,1,蓝影平板电脑怎么样,蓝影平板电脑怎么样,平板电脑
4ADAD44114DE9D7B91FB682831C8C391,3,ysl圣罗兰14口红,ysl,口红
4ADAD44114DE9D7B91FB682831C8C391,3,ysl圣罗兰14口红,圣罗兰,口红
4ADAD44114DE9D7B91FB682831C8C391,3,ysl圣罗兰14口红,14,口红
4ADAD44114DE9D7B91FB682831C8C391,3,ysl圣罗兰14口红,口红,口红
7B9AB2E868399063876135C252D1A9E1,2,黑豆泥浆面膜敷完后的护理,黑豆泥浆面膜敷完后的护理,面膜
10631CFA3798C906B139EB25ADD53479,2,绿豆面膜,绿豆面膜,面膜
9CAEC3CF6BC827EB0290B36A6597BDF7,1,蛋清可以做什么面膜,蛋清可以做什么面膜,面膜
90E2516A22245F6BE0C7E81CB3B1398B,2,绿豆面膜,绿豆面膜,面膜
9FD4E415D13D26B6AA045BF95F491E1E,3,中国明星同款运动鞋,中国明星同款运动鞋,运动鞋
6123535C0A3D870D3B4C66D38220DA26,1,笔记本电脑小键盘怎么开,笔记本电脑小键盘怎么开,笔记本电脑
71876854DA1D81730B6D14F13D99F38F,3,蓝牙耳机怎么连接手机,蓝牙耳机怎么连接手机,蓝牙耳机
E93B2C1A8F42D683527A33D9D8ADFB0B,1,自做美白补水面膜,自做美白补水面膜,面膜
F2410B367ACD70EE1E582CF1A5105C55,1,一叶子面膜怎么样,一叶子面膜怎么样,面膜
8C1D7CDC36DEDDB9DFFB9B15957BF48E,2,皮肤偏黑黄适合什么口红,皮肤偏黑黄适合什么口红,口红
F944A6B7834E45A607E37A0C7B4852C3,2,一叶子面膜怎么样,一叶子面膜怎么样,面膜
BCB8676129463D0DBF622572D8BBD833,2,绿豆面膜祛痘效果好吗,绿豆面膜祛痘效果好吗,面膜
6A0AE6476352DA26FC860A81ACFE9798,1,笔记本电脑什么牌子好,笔记本电脑什么牌子好,笔记本电脑
0E903CCAF37367AE19B45C729918BF94,4,"平板电脑开机只显示厂家图标,其它没有反应",平板电脑开机只显示厂家图标,平板电脑
0E903CCAF37367AE19B45C729918BF94,4,"平板电脑开机只显示厂家图标,其它没有反应",其它没有反应,平板电脑
